"parcelId","BuildingType","PrimaryPropertyType","LargestPropertyUseType","YearBuilt","NumberofBuildings","NumberofFloors","SourceEUI","PropertyGFATotal","ENERGYSTARScore","SiteEnergyUse","Building Quality","Construction Class","Elevators","Heating System","Shape","Sprinklers"
"5391600310","NonResidential","Warehouse","Non-Refrigerated Warehouse",1992,1,3,154.1999969,33238,"14",1632472,"GOOD/EXCELLENT","REINFORCED CONCRETE",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"5392100010","NonResidential","K-12 School","K-12 School",1912,1,4,211.3999939,27800,"8",1181428.75,"GOOD","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"5530300000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2002,1,4,69.69999695,26255,NA,713821.875,"AVERAGE","WOOD FRAME",NA,"ELECTRIC","Very Irreg","Yes"
"5530510000","NonResidential","Large Office","Office",2000,1,6,182.8000031,706176,"82",13270687,NA,NA,NA,NA,NA,NA
"5532000000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1999,1,3,82.30000305,21158,NA,462465.5,NA,NA,NA,NA,NA,NA
"5569660000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1913,1,4,141.3000031,26355,"1",1829122.375,"AVERAGE/GOOD","REINFORCED CONCRETE",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"5607950000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1998,1,7,117.5,74162,NA,2646523.5,"GOOD","WOOD FRAME","Yes","COMPLETE HVAC","Very Irreg","Yes"
"5637500005","NonResidential","Supermarket / Grocery Store","Supermarket/Grocery Store",1998,1,1,651.2999878,33706,"22",8687690,"AVERAGE/GOOD","MASONRY",NA,"PACKAGE UNIT","Rect or Slight Irreg","Yes"
"5649600035","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1963,1,3,118.9000015,27984,"25",1059605.625,"AVERAGE/GOOD","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"7443001620","NonResidential","Mixed Use Property","Non-Refrigerated Warehouse",1961,1,2,86.90000153,37600,NA,2171751.5,"AVERAGE","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"7449000010","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1969,1,10,115.3000031,139127,"68",5106786.5,"GOOD","MASONRY","Yes","ELECTRIC WALL","Very Irreg","Yes"
"7449000105","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1965,1,4,82,26153,"80",593543.3125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Long Rect or Irreg","No"
"7449500005","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1924,1,7,117.3000031,95611,"50",8058913.5,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","HOT WATER","Very Irreg","Yes"
"7449500025","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1928,1,5,96.40000153,32980,"72",1383204.25,"AVERAGE","REINFORCED CONCRETE","No","HOT WATER","Very Irreg","No"
"7457200000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1973,1,26,96.19999695,187080,"86",6454820,"GOOD","REINFORCED CONCRETE","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"7458000000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1970,1,21,89.90000153,94000,NA,5143676.5,"GOOD","REINFORCED CONCRETE","Yes","ELECTRIC","Approx Square","Yes"
"7458500000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1974,1,3,93.40000153,35333,"61",919909.6875,NA,NA,NA,NA,NA,NA
"7459880000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2004,1,4,93.30000305,39331,"52",1326764.25,"GOOD","REINFORCED CONCRETE","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"7459970000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2008,1,4,70.90000153,57486,"93",1297633.75,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Approx Square","Yes"
"7474900060","SPS-District K-12","K-12 School","K-12 School",1954,1,1,86.90000153,42128,"93",1709307.5,"AVERAGE/GOOD","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","Yes"
"4387800000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1982,1,4,80.80000305,77966,"85",2993032.25,NA,NA,NA,NA,NA,NA
"4395400000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1965,1,3,107.0999985,28944,"39",864751.8125,NA,NA,NA,NA,NA,NA
"4397500000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1904,1,5,67.30000305,30189,NA,729361.625,"AVERAGE","MASONRY","Yes","ELECTRIC","Rect or Slight Irreg",NA
"4400200020","Multifamily LR (1-4)","Mixed Use Property","Multifamily Housing",2004,1,4,127.0999985,44432,NA,1396280.25,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"4432600005","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1926,1,3,80.90000153,23671,"50",839362,"AVERAGE/GOOD","MASONRY","No","HOT WATER-RADIANT","Long Rect or Irreg","No"
"4443801580","SPS-District K-12","K-12 School","K-12 School",1932,1,2,62.09999847,44753,"96",1638691.625,"AVERAGE/GOOD","MASONRY",NA,"STEAM","Rect or Slight Irreg","Yes"
"5511900000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2002,1,4,84.19999695,29808,"80",975327,NA,NA,NA,NA,NA,NA
"5512100000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1969,1,4,89,27878,"53",658297.5,NA,NA,NA,NA,NA,NA
"7502500018","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1910,1,3,154,23597,"NULL",2225265.5,"LOW/AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"7502500045","NonResidential","Other","Other",1912,1,3,60.40000153,33708,NA,786324,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"7502500061","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1910,1,3,205.3999939,24682,"74",2681771,"LOW/AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"5649600172","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2012,1,5,61.5,121773,"81",2986728,"GOOD","REINFORCED CONCRETE",NA,"ELECTRIC WALL","Very Irreg",NA
"5652600299","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1994,1,3,88.19999695,50095,"83",981242.3125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Long Rect or Irreg","Yes"
"5677000000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",2007,1,12,105.9000015,175353,"53",6074249,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"5680000965","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1980,1,4,89.80000305,26245,"76",750583.625,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"5687500010","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1987,1,3,114,103345,"42",4018570,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"5687500016","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2005,1,6,90.09999847,93191,"96",1878442.25,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"6701500000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1999,1,4,92.90000153,40317,"51",942712.5,"AVERAGE/GOOD","WOOD FRAME","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"5693500825","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1991,1,4,62.70000076,31500,"94",495152.6875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"6632300251","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1976,1,3,64.30000305,21520,"88",440870.4063,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"6632300252","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1976,1,4,68.09999847,21580,NA,467930,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"6632300360","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1969,1,3,71.80000305,97254,"73",2220053.25,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"6632300420","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1975,1,3,99.90000153,28899,"65",919266.125,"AVERAGE","WOOD FRAME","No","FORCED AIR UNIT","Rect or Slight Irreg","No"
"6632300580","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1975,1,3,65.80000305,57496,"82",1204956.5,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"6632300581","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1985,1,4,68.09999847,48863,"86",1070085.375,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"6632300590","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1966,1,4,77.09999847,165694,"67",4425832.5,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"6632300610","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,3,71.5,143369,"82",3190328,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"6632300625","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1976,1,3,73.90000153,44230,"64",1859571.875,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"6632300641","NonResidential","Other","Other",1948,1,2,394.1000061,47237,NA,5981430,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"6633050000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",2007,1,13,100.1999969,187139,"49",6772289,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"6633800000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1990,2,5,79,57091,"81",1436109,NA,NA,NA,NA,NA,NA
"7174800565","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1958,4,3,88.90000153,30240,"55",855946,"AVERAGE/GOOD","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"7181000000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1979,1,3,96.59999847,21798,"65",558893.375,NA,NA,NA,NA,NA,NA
"7181200000","Multifamily LR (1-4)","Low-Rise Multifamily","NULL",1981,1,3,92.30000305,42448,"66",1247918,NA,NA,NA,NA,NA,NA
"7212100000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2002,1,5,78.59999847,125241,"93",5614256.5,"AVERAGE","WOOD FRAME","Yes","(unknown)","Rect or Slight Irreg",NA
"7212240000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1997,1,6,59.59999847,21900,NA,592899,NA,NA,NA,NA,NA,NA
"6648210000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1931,1,4,82.09999847,32430,"82",847514.5,NA,NA,NA,NA,NA,NA
"6649400000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1971,1,4,84.19999695,87696,"15",2352982.75,NA,NA,NA,NA,NA,NA
"6649420000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1984,1,4,128.3000031,50299,"45",1687738,NA,NA,NA,NA,NA,NA
"6649450000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1949,1,4,113.0999985,34882,"52",2291269.5,NA,NA,NA,NA,NA,NA
"6654500000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1980,1,4,113.3000031,26808,"17",967492.875,NA,NA,NA,NA,NA,NA
"6658000060","SPS-District K-12","K-12 School","K-12 School",1989,1,2,81.80000305,57298,"91",1586388.75,"AVERAGE/GOOD","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","Yes"
"6669140000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1981,1,18,182.6999969,78538,"6",5571501.5,NA,NA,NA,NA,NA,NA
"6716700415","NonResidential","Supermarket / Grocery Store","Supermarket/Grocery Store",1997,1,1,761.2999878,76585,"18",13906080,"AVERAGE","MASONRY","No","HEAT PUMP","Rect or Slight Irreg","Yes"
"6746700035","NonResidential","Worship Facility","Worship Facility",1938,1,3,60.79999924,26373,"75",964236,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"7215650000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2004,1,6,73.80000305,40128,NA,1618017.75,NA,NA,NA,NA,NA,NA
"7215700000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1985,1,4,71.30000305,24581,NA,566216.8125,NA,NA,NA,NA,NA,NA
"7215750000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1978,1,3,79.40000153,34066,"70",861109,"AVERAGE","WOOD FRAME","Yes","FORCED AIR UNIT","Rect or Slight Irreg",NA
"4232400680","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1911,2,4,88.69999695,33430,"51",2192111.5,"AVERAGE/GOOD","WOOD FRAME","No","HOT WATER","Very Irreg","No"
"4232401360","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2001,1,4,86.40000153,28878,NA,740786,"AVERAGE","WOOD FRAME","Yes","HEAT PUMP","Very Irreg","Yes"
"4232401365","NonResidential","Mixed Use Property","Other - Entertainment/Public Assembly",1947,1,2,148.1000061,21656,NA,1607972.25,"GOOD","MASONRY",NA,"ELECTRIC WALL","Rect or Slight Irreg","No"
"6746700055","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1971,1,11,105,72831,"72",2375104,"GOOD","REINFORCED CONCRETE","Yes","ELECTRIC","Rect or Slight Irreg","No"
"6746700110","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2006,1,6,82.59999847,82254,"89",1591528.5,"AVERAGE/GOOD","WOOD FRAME","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"6746700930","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2005,1,6,97,57700,NA,1898509.75,"AVERAGE","REINFORCED CONCRETE","Yes","FORCED AIR UNIT","Approx Square","Yes"
"7242000000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2002,1,4,78.69999695,58359,"61",1941363.5,"AVERAGE/GOOD","WOOD FRAME",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg",NA
"7308870000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2002,1,4,80.19999695,23236,"57",593296.1875,"GOOD","REINFORCED CONCRETE","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"7321900125","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1984,1,3,97.59999847,43788,NA,1360400.5,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"7326250000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1996,1,7,77.09999847,39329,"69",965291.6875,"AVERAGE","REINFORCED CONCRETE",NA,"ELECTRIC","Rect or Slight Irreg","Yes"
"4232903170","Nonresidential COS","Distribution Center","Distribution Center",1921,1,3,57.40000153,23040,"NULL",421430,"AVERAGE/GOOD","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"4232903455","NonResidential","Other","Other",1956,1,2,490.7000122,36771,NA,5447076.5,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"4232903850","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2005,1,4,42.90000153,87261,"76",1803753.25,"GOOD","PREFAB STEEL","Yes","ELECTRIC","Long Rect or Irreg","Yes"
"4235400735","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1989,1,3,86.30000305,34854,"69",705621.6875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Long Rect or Irreg","Yes"
"7327901685","NonResidential","Warehouse","Non-Refrigerated Warehouse",1977,1,1,49.09999847,24024,NA,375773.5938,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"7327903120","NonResidential","Warehouse","Non-Refrigerated Warehouse",1953,1,1,47.29999924,42420,"34",965425.1875,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"7327904585","NonResidential","Distribution Center","Distribution Center",1979,1,1,26.60000038,36982,NA,374753.8125,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7327906465","NonResidential","Warehouse","Non-Refrigerated Warehouse",1964,1,2,59,23400,NA,439266.9063,"LOW/AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"4239100000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1992,1,4,65,21232,NA,522423.6875,NA,NA,NA,NA,NA,NA
"4279100000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1957,1,4,151.3000031,22810,"39",917783.5,NA,NA,NA,NA,NA,NA
"5457300300","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1959,2,4,205.6000061,43346,"5",4519115,"AVERAGE","WOOD FRAME","Yes","HOT WATER","Very Irreg","No"
"5457300410","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1948,1,3,42,53280,"100",1963481.625,"AVERAGE","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","No"
"5457300570","NonResidential","Other","Other",1948,1,2,95.30000305,30720,NA,1683064.25,"AVERAGE","REINFORCED CONCRETE",NA,"HOT WATER","Rect or Slight Irreg","Yes"
"5457800150","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1958,1,4,76.09999847,21056,"87",510517,"AVERAGE","WOOD FRAME","No","ELECTRIC","Rect or Slight Irreg","No"
"7376600035","NonResidential","Warehouse","Non-Refrigerated Warehouse",1972,1,1,17.20000076,23232,NA,127374,"AVERAGE","MASONRY",NA,"PACKAGE UNIT","Rect or Slight Irreg","No"
"7376600060","NonResidential","Warehouse","Non-Refrigerated Warehouse",1974,1,1,88.30000305,35046,"100",1063269.125,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7376600250","NonResidential","Refrigerated Warehouse","Refrigerated Warehouse",1961,1,1,95.90000153,25577,NA,895784.6875,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7376600270","NonResidential","Warehouse","Non-Refrigerated Warehouse",1974,1,1,29.70000076,43380,"89",405062,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"4452300055","NonResidential","Small- and Mid-Sized Office","Office",1995,1,3,287.7999878,20410,"8",2720238.25,"AVERAGE","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"4458720000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2006,1,3,75.5,97855,"92",2990238.75,"GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"4458740000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2004,1,6,105.0999985,41149,"79",1795462.75,NA,NA,NA,NA,NA,NA
"5458300045","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1959,1,3,69.5,22937,"89",507976,"AVERAGE","WOOD FRAME","No","FORCED AIR UNIT","Rect or Slight Irreg","No"
"5458300105","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1967,1,4,83.69999695,21168,"59",533226.8125,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Long Rect or Irreg","No"
"5464100000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",2002,1,27,126.4000015,179678,"24",10699566,"GOOD","STRUCTURAL STEEL","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"5464300020","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1979,1,10,158.8000031,75070,"18",3796986.5,"GOOD","REINFORCED CONCRETE","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"5464300061","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1988,1,3,81.69999695,48433,"92",932598.6875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"5464300065","NonResidential","Small- and Mid-Sized Office","Office",1983,1,3,106.5,24696,"87",624125.625,"AVERAGE/GOOD","WOOD FRAME","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"5468300000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1979,1,4,87,20806,"82",576644.125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg",NA
"5479500000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1985,1,3,81.80000305,47544,NA,1868497.125,NA,NA,NA,NA,NA,NA
"5479650000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1905,1,3,72.30000305,20583,NA,473874.0938,NA,NA,NA,NA,NA,NA
"5491300000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2006,1,6,132.8999939,37877,"9",1306087.75,"GOOD","REINFORCED CONCRETE","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"6411600312","SPS-District K-12","K-12 School","K-12 School",1956,1,1,82.5,45174,"84",1980825.25,"GOOD","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"6411600330","NonResidential","Worship Facility","Worship Facility",2002,1,1,55.79999924,24955,"47",689803,"GOOD","MASONRY",NA,"COMPLETE HVAC","Very Irreg","Yes"
"6413600215","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1995,1,4,99.19999695,62566,"88",1371061.25,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"4458770000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1997,1,5,86.69999695,77501,"83",2799874,NA,NA,NA,NA,NA,NA
"4468400160","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1977,1,3,61.59999847,40362,"97",689082.3125,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"4468400195","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1973,1,4,61.29999924,25160,"94",491218,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"4468400220","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1971,1,4,74.69999695,26254,"73",624269.625,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"4468500000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1968,1,7,121.0999985,40248,"47",1559199.25,NA,NA,NA,NA,NA,NA
"5014800000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2008,1,3,72.09999847,34629,"68",819003.3125,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Approx Square","Yes"
"5015200000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1985,1,5,112.3000031,38430,NA,1353079.5,NA,NA,NA,NA,NA,NA
"5015500000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1964,1,4,78,32366,"89",804194.125,NA,NA,NA,NA,NA,NA
"5457800191","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1957,1,3,57.90000153,27246,"97",650205.8125,"AVERAGE/GOOD","WOOD FRAME","Yes","HOT WATER","Rect or Slight Irreg","No"
"5457801235","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1963,1,4,66.59999847,25082,NA,474468.5938,"AVERAGE","MASONRY","Yes","FORCED AIR UNIT","Rect or Slight Irreg","No"
"5457801250","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2006,1,3,72.09999847,145085,"96",5751330.5,"GOOD","WOOD FRAME","Yes","COMPLETE HVAC","Very Irreg","Yes"
"5457801380","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1926,1,4,58.79999924,47276,"92",1179869,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"5457801400","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1910,1,4,45.20000076,22344,NA,564168.5,"AVERAGE","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","Yes"
"5457801460","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1957,1,3,75.40000153,22331,"88",723032.625,"AVERAGE","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","No"
"5457801520","Multifamily LR (1-4)","Senior Care Community","Senior Care Community",2006,1,3,101.8000031,56380,"100",1725558,"GOOD","WOOD FRAME","Yes","COMPLETE HVAC","Very Irreg",NA
"5016001680","NonResidential","Other","Other/Specialty Hospital",1991,1,3,483.7000122,34074,NA,8521989,"GOOD/EXCELLENT","MASONRY","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"5036300005","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1977,1,4,82.90000153,35835,"95",744234.5,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"5036300165","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,4,62.20000076,30000,"89",594612.875,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","No"
"5036300260","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,4,81.69999695,25959,"61",675446.875,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","No"
"5036300270","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,4,68.5,25326,"85",552401.1875,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","No"
"5036300290","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1967,1,4,65.19999695,37086,"86",770345.625,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","No"
"5036300350","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1969,1,4,90.59999847,56104,"45",1618779.125,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","No"
"5036300461","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,4,86.30000305,23705,"53",1161312.5,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","No"
"5036300600","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1970,1,5,82.09999847,28185,"73",736838,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","No"
